130.31 0
130.42 0
130.54 0
130.65 0
130.76 0
130.87 0
130.98 0
131.10 0
131.21 0
131.32 0
131.43 0
131.54 0
131.66 0
131.77 0
131.88 0
131.99 0
132.11 0
132.22 0
132.33 0
132.44 0
132.55 0
132.67 0
132.78 1
132.89 1
133.00 1
133.11 1
133.23 1
133.34 1
133.45 1
133.56 1
133.68 1
133.79 1
133.90 1
134.01 1
134.12 1
134.24 1
134.35 1
134.46 1
134.57 1
134.68 1
134.80 1
134.91 1
135.02 1
135.13 1
135.25 1
135.36 1
135.47 1
135.58 1
135.69 1
135.81 1
135.92 1
136.03 1
136.14 1
136.25 1
136.37 0
136.48 0
136.59 0
136.70 0
136.82 0
136.93 0
137.04 0
137.15 0
137.26 0
137.38 0
137.49 0
137.60 0
137.71 0
137.82 0
137.94 0
138.05 0
138.16 0
138.27 0
138.39 0
138.50 0
138.61 0
138.72 0
138.83 0
138.95 0
139.06 0
139.17 0
139.28 0
139.39 0
139.51 0
139.62 0
139.73 0
139.84 0
139.95 0
140.07 0
140.18 0
140.29 0
140.40 0
140.52 0
140.63 0
140.74 0
140.85 0
140.96 0
141.08 0
141.19 0
141.30 0
141.41 0
141.52 0
141.64 0
141.75 0
141.86 0
141.97 0
142.09 0
142.20 0
142.31 0
142.42 0
142.53 0
142.65 0
142.76 0
142.87 0
142.98 0
143.09 0
143.21 0
143.32 0
143.43 0
143.54 0
143.66 0
143.77 0
143.88 0
143.99 0
144.10 0
144.22 0
144.33 0
144.44 0
144.55 0
144.66 0
144.78 0
144.89 0
145.00 0
145.11 0
145.23 0
145.34 0
145.45 0
145.56 0
145.67 0
145.79 0
145.90 0
146.01 0
146.12 0
146.23 0
146.35 0
146.46 0
146.57 0
146.68 0
146.80 0
146.91 0
147.02 0
147.13 0
147.24 0
147.36 0
147.47 0
147.58 0
147.69 0
147.80 0
147.92 0
148.03 0
148.14 0
148.25 0
148.37 0
148.48 0
148.59 0
148.70 0
148.81 0
148.93 0
149.04 0
149.15 0
149.26 0
149.37 0
149.49 0
149.60 0
149.71 0
149.82 1
149.94 1
150.05 1
150.16 1
150.27 1
150.38 1
150.50 1
150.61 1
150.72 1
150.83 1
150.94 1
151.06 1
151.17 1
151.28 1
151.39 1
151.51 1
151.62 1
151.73 1
151.84 1
151.95 1
152.07 1
152.18 1
152.29 1
152.40 1
152.51 1
152.63 1
152.74 1
152.85 1
152.96 0
153.07 0
153.19 0
153.30 0
153.41 0
153.52 0
153.64 0
153.75 0
153.86 0
153.97 0
154.08 0
154.20 0
154.31 0
154.42 0
154.53 0
154.64 0
154.76 0
154.87 0
154.98 0
155.09 0
155.21 0
155.32 0
155.43 0
155.54 0
155.65 0
155.77 0
155.88 0
155.99 0
156.10 0
156.21 0
156.33 0
156.44 0
156.55 0
156.66 0
156.78 0
156.89 0
